County,Farmer,Household size,Crop,Acreage,Fertilizer amount,Laborers,Yield,Power source,Water source,Crop insurance,Latitude,Longitude,Education_Degree,Education_Diploma,Education_Primary,Education_Secondary,Gender_Male,Age bracket_36-45,Age bracket_46-55,Age bracket_56-65,Age bracket_above 65,Main credit source_Family,Main credit source_Savings,Farm records_Yes,Main advisory source_Internet,Main advisory source_Public gatherings,Main advisory source_Radio,Main advisory source_Television,Extension provider_KALRO,Extension provider_National Government,Extension provider_Private Provider,Advisory format_SMS text,Advisory language_Kiswahili,Advisory language_Vernacular,Fertilizer_Category
TAITA TAVETA,fmr_238,0.375,corn,0.06666666666666667,0.0,0.3333333333333333,0.5636363636363636,Manual,Rain,No,0.6666666666666661,0.27777777777777146,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_250,0.375,corn,0.06666666666666667,0.020833333333333336,0.0,0.5636363636363636,Manual,Rain,No,0.5128205128205128,0.19444444444444287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_251,0.5,corn,0.2,0.16666666666666669,0.0,0.5636363636363636,Manual,Rain,No,0.6410256410256405,0.3888888888888715,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,High
TAITA TAVETA,fmr_271,0.375,corn,0.0,0.2708333333333333,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_280,0.5,corn,0.2,0.0625,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.4615384615384617,0.19444444444444287,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_287,0.375,corn,0.06666666666666667,0.0625,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Medium
TAITA TAVETA,fmr_289,0.375,corn,0.2,0.0,0.0,0.5636363636363636,Manual,Rain,No,0.7179487179487172,0.1666666666666572,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_291,0.375,corn,0.2,0.0625,0.0,0.5636363636363636,Manual,Rain,No,0.615384615384615,0.19444444444444287,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,Medium
TAITA TAVETA,fmr_297,0.625,corn,0.2,0.0,0.4166666666666667,0.5636363636363636,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_298,0.625,corn,0.2,0.0625,0.4166666666666667,0.5636363636363636,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_326,0.625,corn,0.2,0.0625,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_367,0.5,corn,0.4,0.2708333333333333,0.0,0.5636363636363636,Manual,Rain,No,0.6410256410256405,0.3333333333333286,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_380,0.5,corn,0.2,0.010416666666666671,0.0,0.5636363636363636,Manual,Rain,No,0.8205128205128194,0.1666666666666572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_381,0.5,corn,0.06666666666666667,0.10416666666666669,0.0,0.5636363636363636,Manual,Rain,No,0.8717948717948723,0.055555555555542924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_407,0.25,corn,0.33333333333333337,0.2708333333333333,0.0,0.5636363636363636,Manual,Rain,No,0.7435897435897427,0.4166666666666714,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_412,0.625,corn,0.2,0.0625,0.4166666666666667,0.5636363636363636,Manual,Rain,No,0.38461538461538325,0.36111111111110006,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_28,0.125,corn,0.4,0.0625,0.3333333333333333,0.509090909090909,Manual,Rain,No,0.7179487179487172,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_40,0.5,corn,0.33333333333333337,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.6410256410256405,0.13888888888888573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_156,0.25,corn,0.33333333333333337,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_267,0.25,corn,0.4,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.3589743589743577,0.36111111111110006,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_387,0.25,corn,0.4,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.8461538461538449,0.055555555555542924,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_414,0.25,corn,0.4,0.0625,0.3333333333333333,0.509090909090909,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_126,0.375,corn,0.2,0.27083333333333337,0.0,0.4545454545454545,Manual,Rain,No,0.7179487179487172,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_20,0.25,corn,0.06666666666666667,0.0,0.3333333333333333,0.4,Manual,Rain,No,0.7179487179487172,0.1666666666666572,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_21,0.25,corn,0.13333333333333336,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Medium
TAITA TAVETA,fmr_30,0.125,corn,0.13333333333333336,0.010416666666666671,0.3333333333333333,0.4,Manual,Rain,No,0.6410256410256405,0.1666666666666572,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_31,0.125,corn,0.0,0.16666666666666669,0.16666666666666669,0.4,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_42,0.5,corn,0.2,0.0625,0.4166666666666667,0.4,Manual,Rain,No,0.5897435897435894,0.1666666666666572,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_84,0.375,corn,0.2,0.0,0.16666666666666669,0.4,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_85,0.375,corn,0.4,0.0625,0.0,0.4,Manual,Rain,No,0.3589743589743577,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_128,0.375,corn,0.013333333333333336,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.5897435897435894,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_138,0.5,corn,0.06666666666666667,0.0,0.3333333333333333,0.4,Manual,Rain,No,0.7179487179487172,0.27777777777777146,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_141,0.5,corn,0.33333333333333337,0.0625,0.0,0.4,Manual,Rain,No,0.7179487179487172,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_158,0.25,corn,0.2,0.010416666666666671,0.0,0.4,Manual,Rain,No,0.6666666666666661,0.13888888888888573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_159,0.25,corn,0.06666666666666667,0.16666666666666669,0.0,0.4,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_221,0.625,corn,0.2,0.010416666666666671,0.0,0.4,Manual,Rain,No,0.6923076923076916,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_222,0.625,corn,0.13333333333333336,0.0625,0.0,0.4,Manual,Rain,No,0.6410256410256405,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_252,0.5,corn,0.0,0.0,0.0,0.4,Manual,Rain,No,0.6666666666666661,0.2499999999999858,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_253,0.5,corn,0.0,0.0625,0.0,0.4,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Medium
TAITA TAVETA,fmr_269,0.25,corn,0.2,0.020833333333333336,0.0,0.4,Manual,Rain,No,0.7435897435897427,0.2499999999999858,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_272,0.375,corn,0.4,0.0,0.3333333333333333,0.4,Manual,Rain,No,0.6666666666666661,0.19444444444444287,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_273,0.375,corn,0.0,0.0625,0.0,0.4,Manual,Rain,No,0.6410256410256405,0.3888888888888715,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_369,0.5,corn,0.2,0.0,0.0,0.4,Manual,Rain,No,0.9230769230769234,0.08333333333331439,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_370,0.5,corn,0.0,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.8717948717948723,0.1666666666666572,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_389,0.25,corn,0.06666666666666667,0.020833333333333336,0.0,0.4,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_408,0.25,corn,0.2,0.010416666666666671,0.0,0.4,Manual,Rain,No,0.7435897435897427,0.11111111111111427,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_409,0.25,corn,0.06666666666666667,0.0625,0.0,0.4,Manual,Rain,No,0.6410256410256405,0.27777777777777146,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_415,0.25,corn,0.33333333333333337,0.010416666666666671,0.0,0.4,Manual,Rain,No,0.5641025641025639,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_416,0.25,corn,0.06666666666666667,0.16666666666666669,0.0,0.4,Manual,Rain,No,0.5641025641025639,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,High
TAITA TAVETA,fmr_22,0.25,corn,0.06666666666666667,0.020833333333333336,0.16666666666666669,0.36363636363636365,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_86,0.375,corn,0.06666666666666667,0.0625,0.16666666666666669,0.36363636363636365,Manual,Rain,No,0.5641025641025639,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_129,0.375,corn,0.2,0.010416666666666671,0.0,0.36363636363636365,Manual,Rain,No,0.4615384615384617,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_142,0.5,corn,0.0,0.041666666666666664,0.0,0.36363636363636365,Manual,Rain,No,0.8205128205128194,0.27777777777777146,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_254,0.5,corn,0.06666666666666667,0.020833333333333336,0.0,0.36363636363636365,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_274,0.375,corn,0.2,0.16666666666666669,0.0,0.36363636363636365,Manual,Rain,No,0.7435897435897427,0.22222222222221433,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_371,0.5,corn,0.2,0.0625,0.16666666666666669,0.36363636363636365,Manual,Rain,No,0.8717948717948723,0.027777777777771462,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_410,0.25,corn,0.06666666666666667,0.0625,0.0,0.34545454545454546,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_225,0.625,corn,0.2,0.16666666666666669,0.0,0.3090909090909091,Manual,Rain,No,0.5897435897435894,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_32,0.125,corn,0.06666666666666667,0.010416666666666671,0.4166666666666667,0.2727272727272727,Manual,Rain,No,0.7179487179487172,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_43,0.5,corn,0.2,0.125,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.5897435897435894,0.1666666666666572,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_160,0.25,corn,0.06666666666666667,0.010416666666666671,0.3333333333333333,0.2727272727272727,Manual,Rain,No,0.7179487179487172,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_270,0.25,corn,0.2,0.041666666666666664,0.3333333333333333,0.2727272727272727,Manual,Rain,No,0.6410256410256405,0.3888888888888715,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_391,0.25,corn,0.2,0.020833333333333336,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_417,0.25,corn,0.2,0.0,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_3,0.25,corn,0.06666666666666667,0.0625,0.0,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Medium
TAITA TAVETA,fmr_5,0.25,corn,0.06666666666666667,0.27083333333333337,0.0,0.23636363636363636,Manual,Rain,No,0.5641025641025639,0.22222222222221433,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_14,0.375,corn,0.06666666666666667,0.0625,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_15,0.375,corn,0.06666666666666667,0.27083333333333337,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.5641025641025639,0.2499999999999858,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_23,0.25,corn,0.06666666666666667,0.0,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.6923076923076916,0.1666666666666572,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Low
TAITA TAVETA,fmr_33,0.125,corn,0.06666666666666667,0.010416666666666671,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.6923076923076916,0.13888888888888573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_44,0.0,corn,0.0,0.0625,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.48717948717948545,0.3333333333333286,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_45,0.0,corn,0.06666666666666667,0.27083333333333337,0.0,0.23636363636363636,Manual,Rain,No,0.6923076923076916,0.1666666666666572,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,High
TAITA TAVETA,fmr_60,0.5,corn,0.06666666666666667,0.041666666666666664,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_61,0.5,corn,0.06666666666666667,0.2708333333333333,0.0,0.23636363636363636,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_64,0.625,corn,0.2,0.010416666666666671,0.0,0.23636363636363636,Manual,Rain,No,0.48717948717948545,0.27777777777777146,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_87,0.375,corn,0.0,0.0,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.4102564102564088,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_95,0.625,corn,0.2,0.0625,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_96,0.625,corn,0.06666666666666667,0.27083333333333337,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.6666666666666661,0.3333333333333286,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,High
TAITA TAVETA,fmr_130,0.375,corn,0.2,0.0,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_143,0.5,corn,0.2,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_149,0.375,corn,0.06666666666666667,0.041666666666666664,0.0,0.23636363636363636,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_150,0.375,corn,0.06666666666666667,0.2708333333333333,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.19444444444444287,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_161,0.25,corn,0.2,0.010416666666666671,0.0,0.23636363636363636,Manual,Rain,No,0.48717948717948545,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_173,0.375,corn,0.2,0.0625,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.43589743589743435,0.22222222222221433,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_174,0.375,corn,0.06666666666666667,0.27083333333333337,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_195,0.5,corn,0.06666666666666667,0.14583333333333334,0.0,0.23636363636363636,Manual,Rain,No,0.38461538461538325,0.6111111111110858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_227,0.625,corn,0.06666666666666667,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Low
