County,Farmer,Household size,Crop,Acreage,Fertilizer amount,Laborers,Yield,Power source,Water source,Crop insurance,Latitude,Longitude,Education_Degree,Education_Diploma,Education_Primary,Education_Secondary,Gender_Male,Age bracket_36-45,Age bracket_46-55,Age bracket_56-65,Age bracket_above 65,Main credit source_Family,Main credit source_Savings,Farm records_Yes,Main advisory source_Internet,Main advisory source_Public gatherings,Main advisory source_Radio,Main advisory source_Television,Extension provider_KALRO,Extension provider_National Government,Extension provider_Private Provider,Advisory format_SMS text,Advisory language_Kiswahili,Advisory language_Vernacular,Fertilizer_Category
TAITA TAVETA,fmr_247,0.375,corn,0.06666666666666667,0.041666666666666664,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.2564102564102555,0.6111111111110858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Low
TAITA TAVETA,fmr_248,0.375,corn,0.33333333333333337,0.2708333333333333,0.0,0.23636363636363636,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High
TAITA TAVETA,fmr_255,0.5,corn,0.2,0.0,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.7948717948717938,0.3333333333333286,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_256,0.625,corn,0.06666666666666667,0.010416666666666671,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.6410256410256405,0.1666666666666572,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_261,0.25,corn,0.06666666666666667,0.020833333333333336,0.0,0.23636363636363636,Manual,Rain,No,0.4615384615384617,0.36111111111110006,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_264,0.25,corn,0.0,0.16666666666666669,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,High
TAITA TAVETA,fmr_276,0.375,corn,0.06666666666666667,0.0,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_310,0.125,corn,0.06666666666666667,0.0625,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.3076923076923066,0.6111111111110858,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_312,0.125,corn,0.0,0.0625,0.0,0.23636363636363636,Manual,Rain,No,0.897435897435896,0.22222222222221433,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_323,0.125,corn,0.2,0.27083333333333337,0.0,0.23636363636363636,Manual,Rain,No,0.8717948717948723,0.2499999999999858,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_372,0.5,corn,0.2,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.7179487179487172,0.36111111111110006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_411,0.25,corn,0.0,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_418,0.25,corn,0.0,0.006249999999999999,0.0,0.23636363636363636,Manual,Rain,No,0.4615384615384617,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Low
TAITA TAVETA,fmr_419,0.125,corn,0.0,0.0625,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.5641025641025639,0.30555555555555713,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Medium
TAITA TAVETA,fmr_313,0.125,corn,0.2,0.010416666666666671,0.16666666666666669,0.19999999999999998,Manual,Rain,No,0.48717948717948545,0.3333333333333286,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Low
TAITA TAVETA,fmr_420,0.125,corn,0.06666666666666667,0.0,0.16666666666666669,0.19999999999999998,Manual,Rain,No,0.615384615384615,0.27777777777777146,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Low
TAITA TAVETA,fmr_62,0.5,corn,0.06666666666666667,0.0625,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.38461538461538325,0.6111111111110858,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_66,0.625,corn,0.06666666666666667,0.11458333333333334,0.0,0.1818181818181818,Manual,Rain,No,0.1538461538461533,0.13888888888888573,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_151,0.375,corn,0.06666666666666667,0.0625,0.0,0.1818181818181818,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_196,0.5,corn,0.13333333333333336,0.0,0.0,0.1818181818181818,Manual,Rain,No,0.7435897435897427,0.30555555555555713,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_258,0.625,corn,0.06666666666666667,0.16666666666666669,0.0,0.1818181818181818,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,High
TAITA TAVETA,fmr_265,0.25,corn,0.0,0.041666666666666664,0.3333333333333333,0.1818181818181818,Manual,Rain,No,0.6923076923076916,0.19444444444444287,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_266,0.25,corn,0.06666666666666667,0.2708333333333333,0.0,0.1818181818181818,Manual,Rain,No,0.6923076923076916,0.1666666666666572,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_63,0.5,corn,0.0,0.27083333333333337,0.0,0.15454545454545454,Manual,Rain,No,0.7692307692307683,0.19444444444444287,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_153,0.375,corn,0.0,0.041666666666666664,0.16666666666666669,0.15454545454545454,Manual,Rain,No,0.7179487179487172,0.1666666666666572,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_249,0.375,corn,0.06666666666666667,0.27083333333333337,0.0,0.15454545454545454,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,High
TAITA TAVETA,fmr_47,0.0,corn,0.06666666666666667,0.16666666666666669,0.4166666666666667,0.13818181818181818,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_6,0.25,corn,0.06666666666666667,0.041666666666666664,0.3333333333333333,0.11818181818181817,Manual,Rain,No,0.5641025641025639,0.22222222222221433,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Low
TAITA TAVETA,fmr_18,0.375,corn,0.06666666666666667,0.0625,0.4166666666666667,0.1090909090909091,Manual,Rain,No,0.5641025641025639,0.22222222222221433,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_175,0.375,corn,0.33333333333333337,0.0625,0.16666666666666669,0.1090909090909091,Manual,Rain,No,0.6666666666666661,0.36111111111110006,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_2,0.625,corn,0.06666666666666667,0.041666666666666664,0.4166666666666667,0.09090909090909091,Manual,Rain,No,0.3589743589743577,0.3333333333333286,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_13,0.625,corn,0.0,0.2708333333333333,0.3333333333333333,0.09090909090909091,Manual,Rain,No,0.3333333333333339,0.30555555555555713,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_17,0.25,corn,0.0,0.16666666666666669,0.0,0.09090909090909091,Manual,Rain,No,0.5641025641025639,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,High
TAITA TAVETA,fmr_73,0.0,corn,0.0,0.020833333333333336,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.3076923076923066,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_76,0.875,corn,0.0,0.0625,0.0,0.09090909090909091,Manual,Rain,No,0.5641025641025639,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_78,0.875,corn,0.06666666666666667,0.27083333333333337,0.0,0.09090909090909091,Manual,Rain,No,0.7948717948717938,0.11111111111111427,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_88,0.5,corn,0.0,0.11458333333333334,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.6666666666666661,0.22222222222221433,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Medium
TAITA TAVETA,fmr_204,0.25,corn,0.0,0.020833333333333336,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_205,0.25,corn,0.2,0.16666666666666669,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.8205128205128194,0.2499999999999858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_241,0.25,corn,0.06666666666666667,0.16666666666666669,0.0,0.09090909090909091,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_281,0.25,corn,0.0,0.10416666666666669,0.0,0.09090909090909091,Manual,Rain,No,0.6410256410256405,0.22222222222221433,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_314,0.125,corn,0.13333333333333336,0.0,0.3333333333333333,0.09090909090909091,Manual,Rain,No,0.6923076923076916,0.1666666666666572,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_335,0.125,corn,0.06666666666666667,0.0,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.897435897435896,0.2499999999999858,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_355,0.5,corn,0.06666666666666667,0.0625,0.0,0.09090909090909091,Manual,Rain,No,0.4102564102564088,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_356,0.5,corn,0.06666666666666667,0.27083333333333337,0.0,0.09090909090909091,Manual,Rain,No,0.4102564102564088,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,High
TAITA TAVETA,fmr_388,0.125,corn,0.2,0.16666666666666669,0.0,0.09090909090909091,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_421,0.125,corn,0.06666666666666667,0.0,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.615384615384615,0.30555555555555713,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_282,0.25,corn,0.06666666666666667,0.0625,0.4166666666666667,0.08181818181818182,Manual,Rain,No,0.2051282051282044,0.6111111111110858,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_7,0.625,corn,0.0,0.010416666666666671,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.5641025641025639,0.22222222222221433,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_8,0.625,corn,0.2,0.041666666666666664,0.3333333333333333,0.07272727272727272,Manual,Rain,No,0.6666666666666661,0.22222222222221433,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_24,0.625,corn,0.06666666666666667,0.0,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.9487179487179471,0.1666666666666572,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_29,0.25,corn,0.06666666666666667,0.0,0.0,0.07272727272727272,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_46,0.625,corn,0.0,0.16666666666666669,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.9487179487179471,0.1666666666666572,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_74,0.0,corn,0.13333333333333336,0.0625,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_80,0.875,corn,0.0,0.27083333333333337,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_91,0.5,corn,0.0,0.0,0.0,0.07272727272727272,Manual,Rain,No,0.43589743589743435,0.22222222222221433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_115,0.5,corn,0.4,0.03125000000000001,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.6923076923076916,0.2499999999999858,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_162,0.375,corn,0.0,0.020833333333333336,0.3333333333333333,0.07272727272727272,Manual,Rain,No,0.4102564102564088,0.3888888888888715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Low
TAITA TAVETA,fmr_192,0.125,corn,0.013333333333333336,0.041666666666666664,0.3333333333333333,0.07272727272727272,Manual,Rain,No,0.5897435897435894,0.1666666666666572,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_193,0.75,corn,0.06666666666666667,0.010416666666666671,0.0,0.07272727272727272,Manual,Rain,No,0.6666666666666661,0.36111111111110006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Low
TAITA TAVETA,fmr_194,0.75,corn,0.06666666666666667,0.0625,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.6666666666666661,0.36111111111110006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium
TAITA TAVETA,fmr_206,0.25,corn,0.06666666666666667,0.0,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.6410256410256405,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_207,0.25,corn,0.06666666666666667,0.10416666666666669,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Medium
TAITA TAVETA,fmr_218,0.75,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.4102564102564088,0.6111111111110858,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_242,0.25,corn,0.0,0.0,0.0,0.07272727272727272,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Low
TAITA TAVETA,fmr_308,0.125,corn,0.0,0.010416666666666671,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.7948717948717938,0.11111111111111427,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_315,0.125,corn,0.06666666666666667,0.0625,0.0,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Medium
TAITA TAVETA,fmr_320,0.5,corn,0.013333333333333336,0.0,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.3333333333333286,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_346,0.375,corn,0.0,0.020833333333333336,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.9487179487179471,0.08333333333331439,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_363,0.375,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.9487179487179471,0.08333333333331439,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_365,0.375,corn,0.06666666666666667,0.041666666666666664,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.055555555555542924,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_400,0.125,corn,0.0,0.0,0.0,0.07272727272727272,Manual,Rain,No,0.6923076923076916,0.4166666666666714,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_422,0.125,corn,0.06666666666666667,0.0625,0.3333333333333333,0.07272727272727272,Manual,Rain,No,0.5641025641025639,0.2499999999999858,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_41,0.25,corn,0.0,0.041666666666666664,0.16666666666666669,0.054545454545454536,Manual,Rain,No,0.5897435897435894,0.08333333333331439,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_92,0.5,corn,0.06666666666666667,0.03125000000000001,0.0,0.054545454545454536,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_243,0.25,corn,0.2,0.03541666666666667,0.0,0.054545454545454536,Manual,Rain,No,0.0,0.27777777777777146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_283,0.25,corn,0.06666666666666667,0.020833333333333336,0.0,0.054545454545454536,Manual,Rain,No,0.6923076923076916,0.19444444444444287,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_358,0.5,corn,0.0,0.010416666666666671,0.16666666666666669,0.054545454545454536,Manual,Rain,No,0.6410256410256405,0.30555555555555713,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Low
TAITA TAVETA,fmr_413,0.125,corn,0.06666666666666667,0.0625,0.16666666666666669,0.054545454545454536,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_208,0.25,corn,0.06666666666666667,0.14583333333333334,0.0,0.050909090909090904,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,Medium
TAITA TAVETA,fmr_57,0.625,corn,0.06666666666666667,0.16666666666666669,0.0,0.04545454545454544,Manual,Rain,No,0.38461538461538325,0.3888888888888715,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_81,0.875,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.03636363636363635,Manual,Rain,No,0.7179487179487172,0.22222222222221433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Low
TAITA TAVETA,fmr_359,0.5,corn,0.33333333333333337,0.0625,0.0,0.03636363636363635,Manual,Rain,No,0.38461538461538325,0.3888888888888715,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Medium
